Date,Adj Close,Adj High,Adj Low,Adj Open,Volume,Return,LogReturn,RollVol30,RollMean30
2019-01-02,121.33000183105469,121.75,120.87999725341797,121.3499984741211,12776200,,,,
2019-01-03,122.43000030517578,122.45999908447266,121.7300033569336,121.77999877929688,15440800,0.009066170423806419,0.00902531942317264,,
2019-01-04,121.44000244140625,121.5999984741211,120.69000244140625,121.31999969482422,13334000,-0.00808623590052937,-0.008119106827352951,,
2019-01-07,121.86000061035156,122.22000122070312,121.56999969482422,122.16000366210938,7473600,0.003458482876331992,0.003452516077851797,,
2019-01-08,121.52999877929688,121.70999908447266,121.05999755859375,121.1500015258789,7643100,-0.00270804061547536,-0.002711713990728448,,
2019-01-09,122.30999755859375,122.33999633789062,121.44000244140625,121.44999694824219,10555900,0.006418158373500793,0.006397649700216057,,
2019-01-10,121.58999633789062,122.18000030517578,121.56999969482422,121.9800033569336,6672000,-0.005886691481276518,-0.005904086348646587,,
2019-01-11,121.80000305175781,122.05000305175781,121.66000366210938,121.73999786376953,8622400,0.001727170986037363,0.0017256811414601003,,
2019-01-14,122.08999633789062,122.23999786376953,121.87000274658203,122.1500015258789,6477100,0.002380897199235621,0.002378067354322333,,
2019-01-15,121.87999725341797,122.37999725341797,121.62000274658203,122.27999877929688,7512500,-0.0017200351443329431,-0.0017215161032266835,,
2019-01-16,122.2699966430664,122.44000244140625,122.0199966430664,122.04000091552734,6878100,0.003199863787636481,0.0031947551186357614,,
2019-01-17,122.11000061035156,122.26000213623047,121.80999755859375,122.02999877929688,8558500,-0.001308546962521917,-0.0013094038577046163,,
2019-01-18,121.0199966430664,121.5199966430664,121.0199966430664,121.2300033569336,10896000,-0.008926410300850951,-0.00896648938779876,,
2019-01-22,121.44999694824219,121.5,120.9000015258789,121.18000030517578,7896500,0.0035531343340227117,0.0035468368649853588,,
2019-01-23,121.27999877929688,121.54000091552734,120.86000061035156,120.95999908447266,5224900,-0.0013997379433262624,-0.0014007184915953985,,
2019-01-24,121.08999633789062,121.36000061035156,120.91999816894531,121.16000366210938,5662500,-0.0015666428373899421,-0.001567871305494073,,
2019-01-25,122.86000061035156,122.91000366210938,122.0199966430664,122.0199966430664,11103300,0.01461726258147622,0.014511460180241187,,
2019-01-28,123.29000091552734,123.29000091552734,122.72000122070312,122.75,8522200,0.0034999210730881636,0.003493810602621217,,
2019-01-29,123.9800033569336,124.0,123.45999908447266,123.70999908447266,11610200,0.005596580714432919,0.005580978043919771,,
2019-01-30,124.69000244140625,125.06999969482422,123.69999694824219,123.91000366210938,12104000,0.005726722578225818,0.005710387238117676,,
2019-01-31,124.75,125.2300033569336,124.62000274658203,125.18000030517578,10209500,0.00048117377030232333,0.000481058043325433,,
2019-02-01,124.5,125.05000305175781,124.37000274658203,124.88999938964844,12485500,-0.002004008016032066,-0.00200601872686601,,
2019-02-04,123.95999908447266,124.29000091552734,123.81999969482422,123.98999786376953,6878900,-0.004337356751223598,-0.0043467903708815925,,
2019-02-05,124.27999877929688,124.41999816894531,124.05000305175781,124.29000091552734,6291100,0.002581475453272253,0.002578149168765087,,
2019-02-06,123.44000244140625,124.19000244140625,123.4000015258789,124.16000366210938,6595100,-0.006758902044908588,-0.00678184686965988,,
2019-02-07,123.73999786376953,123.94999694824219,123.44000244140625,123.80000305175781,5935500,0.002430293392984062,0.0024273450059935087,,
2019-02-08,124.20999908447266,124.33000183105469,123.9800033569336,124.05000305175781,4235200,0.0037982966608789415,0.003791101346321213,,
2019-02-11,123.5999984741211,123.81999969482422,123.19000244140625,123.19000244140625,4821800,-0.004911042708701019,-0.004923141507008566,,
2019-02-12,123.86000061035156,124.02999877929688,123.61000061035156,123.95999908447266,4271900,0.002103577179937588,0.0021013677593764157,,
2019-02-13,123.37000274658203,124.55000305175781,123.30999755859375,123.83999633789062,7640500,-0.003956062177902009,-0.0039639080913298486,,
2019-02-14,124.05999755859375,124.19999694824219,123.52999877929688,123.83999633789062,6276500,0.005592889654295163,0.005577307519395447,0.08374773263457094,0.19036380850195203
2019-02-15,124.80000305175781,125.0,124.18000030517578,124.58999633789062,12190100,0.005964900110646543,0.0059471805227806485,0.0815263156106857,0.16431313787140908
2019-02-19,126.69999694824219,126.79000091552734,125.93000030517578,125.9800033569336,15614000,0.015224309695700766,0.015109582852092629,0.08758359253221293,0.36012172087974226
2019-02-20,126.4800033569336,127.20999908447266,126.30999755859375,127.0,8889700,-0.0017363346220005127,-0.0017378437981703243,0.08783135889075587,0.3164852538937492
2019-02-21,125.05000305175781,126.22000122070312,125.05000305175781,126.1500015258789,8634600,-0.011306137470128319,-0.011370537714507911,0.09448631334056429,0.2442612403146643
2019-02-22,125.5,125.94999694824219,125.38999938964844,125.52999877929688,5439400,0.0035985360836492397,0.0035920768439101636,0.09342073814115218,0.22057641307991127
2019-02-25,125.37000274658203,125.9000015258789,125.2300033569336,125.77999877929688,4882600,-0.0010358346885893654,-0.0010363715360961478,0.0914058326422504,0.2613236101384833
2019-02-26,125.58000183105469,125.62000274658203,125.05000305175781,125.33000183105469,5153200,0.001675034536747555,0.0016736332310030022,0.09140253668106095,0.26088566396444896
2019-02-27,124.69000244140625,125.2300033569336,124.4000015258789,125.16999816894531,7935600,-0.0070871108191714605,-0.007112343678443267,0.09426561044946133,0.18135439660982947
2019-02-28,123.98999786376953,124.70999908447266,123.9800033569336,124.70999908447266,7811700,-0.005613959130088775,-0.005629776625606375,0.09580435675709083,0.1486454351294805
2019-03-01,121.87999725341797,123.95999908447266,121.87000274658203,123.4800033569336,16411700,-0.017017506627186707,-0.017163968380321748,0.10814271994178838,-0.021180476355034283
2019-03-04,121.55999755859375,121.8499984741211,121.18000030517578,121.55999755859375,10272600,-0.0026255308667169075,-0.00262898361774333,0.10833948430115614,-0.03224314115027221
2019-03-05,121.72000122070312,121.7300033569336,121.02999877929688,121.37999725341797,7120100,0.0013162525939691694,0.001315387092919451,0.10513081417713868,0.05379522716621681
2019-03-06,121.61000061035156,121.63999938964844,121.26000213623047,121.43000030517578,4820400,-0.0009037184460104486,-0.0009041270457164075,0.10469317822677358,0.01635766381393826
2019-03-07,121.51000213623047,121.70999908447266,121.18000030517578,121.2699966430664,6088800,-0.0008222882461903502,-0.0008226265106170416,0.10463634064516375,0.021208241269879927
2019-03-08,122.83999633789062,122.88999938964844,122.37000274658203,122.69999694824219,10427700,0.010945553273622899,0.010886084259377427,0.10910936575193204,0.12631068860238778
2019-03-11,122.23999786376953,122.54000091552734,121.91999816894531,122.5199966430664,6708700,-0.004884390198699684,-0.004896357818092056,0.10156385139952687,-0.03750319475108981
2019-03-12,122.9800033569336,123.02999877929688,122.4000015258789,122.54000091552734,6289900,0.006053709964792153,0.006035459879401905,0.10262524956302024,-0.016051368060776297
2019-03-13,123.83999633789062,123.87999725341797,123.43000030517578,123.55999755859375,7377300,0.006992949727453013,0.006968612448215339,0.10337158099321878,-0.00432186835140751
2019-03-14,122.41000366210938,122.55000305175781,122.12000274658203,122.33000183105469,6778200,-0.011547098821608426,-0.011614284265949237,0.10708765352514983,-0.14942196811001515
2019-03-15,122.97000122070312,123.4000015258789,122.91000366210938,123.05999755859375,9412000,0.004574769560006908,0.004564337107022531,0.10809692724330318,-0.11503576347649663
2019-03-18,123.04000091552734,123.4000015258789,122.88999938964844,123.30000305175781,7783200,0.0005692420438265788,0.0005690800870326029,0.10803406994089848,-0.09342046297368402
2019-03-19,123.37999725341797,123.79000091552734,123.33999633789062,123.72000122070312,6558700,0.002763299214570525,0.0027594883221055966,0.10772827482694607,-0.033774952861013396
2019-03-20,124.18000030517578,124.41999816894531,122.6500015258789,123.66000366210938,11304900,0.006484057947534483,0.006463126873943459,0.10916726276187874,-0.000993259909210664
2019-03-21,123.68000030517578,124.37000274658203,123.11000061035156,124.36000061035156,7739800,-0.004026413261163153,-0.00403454108769985,0.1079788175766465,0.021959645874250987
2019-03-22,123.97000122070312,124.22000122070312,123.7300033569336,123.93000030517578,5874000,0.002344768069306058,0.002342023390243142,0.10796297371924865,0.021241233155355754
2019-03-25,124.91999816894531,125.11000061035156,124.4800033569336,124.55999755859375,7288300,0.007663119616744263,0.007633907060241363,0.10968562116228514,0.05370574598462446
2019-03-26,124.30000305175781,124.51000213623047,124.06999969482422,124.4800033569336,5056100,-0.004963137418149799,-0.00497549468884273,0.10970687101643173,0.05326815042525471
2019-03-27,123.6500015258789,124.37999725341797,123.55999755859375,124.3499984741211,6595000,-0.005229296137734152,-0.0052430167604846645,0.11066224408677103,-0.008327985443187913
2019-03-28,121.9000015258789,122.36000061035156,121.70999908447266,122.27999877929688,11878300,-0.014152850613865509,-0.014253957303042242,0.11753607020822053,-0.09398100830528132
2019-03-29,122.01000213623047,122.75,122.01000213623047,122.63999938964844,7093900,0.0009023839948698598,0.0009019770912033209,0.11624634966826114,-0.13338125584445384
2019-04-01,121.52999877929688,122.43000030517578,121.45999908447266,122.4000015258789,13560000,-0.003934131206699276,-0.003941890257643799,0.11497428807556612,-0.21653311891015872
2019-04-02,121.9800033569336,122.01000213623047,121.68000030517578,121.72000122070312,4475000,0.0037028271386223555,0.003695988550421525,0.10542125589623949,-0.3133135723896174
